77,81
82,92
97,124
126,177
267,285
302,380
412,422
423,441
455,487
488,494
496,516
603,613
616,654
655,670
675,700
701,729
730,785
786,811
850,875
876,917
918,977
978,981
1167,1200
1205,1257
1259,1271
1272,1332
1333,1426
1427,1455
1457,1576
1577,1665
1677,2159
2160,2260
2262,2268
2269,2406
2407,2466
2467,2612
2613,2665
2666,2734
2735,2785
2788,2791
2793,2825
2838,2916
2917,2953
2954,2988
2989,3013
3014,3050
3051,3147
3148,3230
3231,3334
3339,3378
3379,3523
3524,3656
3657,3681
3682,3701
3702,3721
3722,3814
